"0xa876835921a1d6d60dea208873a80577390d7ce0107307227279fd391290e133","9472166","1581563996","2020-02-13 03:19:56","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","3000","709770","0.000105","0.02484195","268.56","","",""
"0xdfa070751fd0b8cdbcc4cf9f7315a7694e998b4c3770f4915abfcf99a084e936","9485655","1581743815","2020-02-15 05:16:55","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","2999.999895","709769.97515805","0.000105","0.02484195","264.85","","",""
"0x0658e3ccb223ba49b75fa8b69b2ea2e5b24333c2056312d93b0a968636925801","9492253","1581831852","2020-02-16 05:44:12","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","100","0","23659","0.000315","0.07452585","259.43","","",""
"0x9e6be026a67a8ad4aff23fac8f1927a1c2ac576aaee37a0ca2cfbaadcabc08dc","9498545","1581914646","2020-02-17 04:44:06","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","0x61c808d82a3ac53231750dadc13c777b59310bd9","","400","0","94636","0.00084","0.1987356","268.07","","",""
"0xa6393427744999c6e4efec49e833a394be6c29cb34bad49274bc165cd673358a","9498708","1581916753","2020-02-17 05:19:13","0xd551234ae421e3bcba99a0da6d736074f22192ff","0x61c808d82a3ac53231750dadc13c777b59310bd9","","250","0","59147.5","0.00084","0.1987356","268.07","","",""
"0x7928e310496908a31ba029447753b5cf762986eac9401ddecbd93c820618ae5c","9498727","1581916986","2020-02-17 05:23:06","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","250","0","59147.5","0.000315","0.07452585","268.07","","",""
"0x0a40389cb8d1d131e27db267b185aad23930936937cdd6d7508256dccf3c84f0","9500333","1581938558","2020-02-17 11:22:38","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","12999.999832","3075669.96025288","0.000168","0.03974712","268.07","","",""
"0xe75b13f4e6259186684136f5ea7ee26b334845648a66f20383812c744c0cc731","9500524","1581941226","2020-02-17 12:07:06","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb92ec7d213a28e21b426d79ede3c9bbcf6917c09","","0","0","0","0.000497896","0.11779721464","268.07","","",""
"0xe8ba9f22f5cd0614d6900145cbd9ac22524e5eb735dee83660527732ef68acc9","9500541","1581941473","2020-02-17 12:11:13","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb92ec7d213a28e21b426d79ede3c9bbcf6917c09","","0","0","0","0.000378664","0.08958811576","268.07","","",""
"0xa0338d92b9402d19e56e86bcf378f12ac05e1165e7252c61cac5eb6c2a9a307a","9500547","1581941598","2020-02-17 12:13:18","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x514910771af9ca656af840dff83e8264ecf986ca","","0","0","0","0.000292808","0.06927544472","268.07","","",""
"0x1d81551f679958dda0e128f01fe7989e1c698062bf0263a4dd00ccfb6c6eb7eb","9551387","1582617270","2020-02-25 07:54:30","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x06012c8cf97bead5deae237070f9587f8e7a266d","","0","0","0","0.000324875","0.07686217625","246.84","","",""
"0x7f3577ed02508f5a03f1e5d018ed0d4f8862536880ab84cc9a131f7d87d15acf","9590772","1583140399","2020-03-02 09:13:19","0x21357b3dcb7ae07da23a708dbbd9a2340001a3f4","0x61c808d82a3ac53231750dadc13c777b59310bd9","","81.87","0","19369.6233","0.0001764","0.041734476","232.09","","",""
"0x09285c2067fc98547c8cc76442028ba3a161f81f97f22199e9e2758c91b0fd9b","9614628","1583457656","2020-03-06 01:20:56","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd65f6b1ebc82f56e07fccb3e79dd06fcc113447c","","0","0","0","0.000120645","0.02854340055","245.76","","",""
"0xe8496fa2303c82afa0df963373ecde43b7b0fd22e0123730a4d0476222e143e0","9614654","1583457917","2020-03-06 01:25:17","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8fa3e9572bbe75e192fe637382d60f8b79b4f4d4","","0","0","0","0.000154145","0.03646916555","245.76","","",""
"0x603cef503d377f4f2e26f34f77998118c0dfa2ad975db840ed772304f666a94e","9635292","1583730405","2020-03-09 05:06:45","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","4868.12115002","0","1151748.78288323","0.00039585","0.0936541515","203.08","","",""
"0x2d9be31507b04b584ef079d15741687ded3406d132677ac5f4f6764c1f2d1cba","9635554","1583733864","2020-03-09 06:04:24","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000.00061902","0","1182950.14645394","0.00041201669754","0.0974790304709886","203.08","","",""
"0xb981950b4ed48f3d66d3f9ae94c871bff578f3d4840a7222401f2f93501c2802","9635685","1583735670","2020-03-09 06:34:30","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0a13f144babf605e2c3c88ef123bf6e5edb638bf","","0","0.010000000000000001","2.3659","0.000377355","0.08927841945","203.08","","",""
"0x1c7cbc60c245845664d8b5760d6b938101a6225a105150bb2366d14d3aa15366","9635707","1583736068","2020-03-09 06:41:08","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0a13f144babf605e2c3c88ef123bf6e5edb638bf","","0","50","11829.5","0.0003602025","0.085220309475","203.08","","",""
"0x0a2b83d6b0e1e502431f1ed85dc269aa84f43c0f4c2079c097d8b3d5e99a6c0c","9649052","1583914187","2020-03-11 08:09:47","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa04248bbbdae26fadc85e55ef79ec17ace948370","","0","4999.99","1182947.6341","0.000084","0.01987356","194.86","","",""
"0xce895292639464e3f2dc142a6995007207731a78a5e03e9e808e040f0d334bac","9656382","1584011853","2020-03-12 11:17:33","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000.74004635","0","1183125.08756595","0.0020097","0.475474923","109.78","","",""
"0x94c200a9ef5819311b49df43e60deb03c95ebb1e5ad9da04889b20e56e4ebbc8","9659931","1584058675","2020-03-13 00:17:55","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","1013.2668802","0","239728.811186518","0.0027405","0.648374895","135.44","","",""
"0x18536c3e0e7095a145d201208af0116e431a43f3ce41f061e75ad0d561b9ebaa","9659997","1584059659","2020-03-13 00:34:19","0x564286362092d8e7936f0549571a803b203aaced","0x61c808d82a3ac53231750dadc13c777b59310bd9","","3995.994","0","945412.22046","0.00231","0.5465229","135.44","","",""
"0xe3a393f9df2b8de1c0f64edfe8b507410b864ae4d51b09ed8498b94e60b70da4","9660135","1584061476","2020-03-13 01:04:36","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000","0","1182950","0.0030213616839","0.714823960793901","135.44","","",""
"0x6a7333274c95013455172c282a9467a2da2cfbf2d8929858b01c9c9ab79cb806","9660786","1584070362","2020-03-13 03:32:42","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","24909.995904999499996519","5893455.93116383","0.0042","0.993678","135.44","","",""
"0xb806ea69ca3f1f42e895d7a5e184c6b81252e61d94ee5428da1331af42116497","9660797","1584070483","2020-03-13 03:34:43","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa04248bbbdae26fadc85e55ef79ec17ace948370","","0","99.9958","23658.006322","0.0042","0.993678","135.44","","",""
"0x43428fb029d117d44a88daa3f4ccec512d0a8711f9c76b4c2f0d3bf0b5a3f32a","9660831","1584070955","2020-03-13 03:42:35","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa04248bbbdae26fadc85e55ef79ec17ace948370","","0","9899.9958","2342240.006322","0.0042","0.993678","135.44","","",""
"0x010a265c54b6f6f04074428a7594752a15624dd49eeb90cac5739508c8be72c8","9660909","1584072010","2020-03-13 04:00:10","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","0x61c808d82a3ac53231750dadc13c777b59310bd9","","6900","0","1632471","0.00525","1.2420975","135.44","","",""
"0xd1bf1259f141d25f5dacf94352337123a50b0543071347356b1edf49a7d0fdbb","9661029","1584073633","2020-03-13 04:27:13","0x564286362092d8e7936f0549571a803b203aaced","0x61c808d82a3ac53231750dadc13c777b59310bd9","","3000","0","709770","0.00525","1.2420975","135.44","","",""
"0x54449a583a1609bbf96cf1627e26605d7429cdf829cd4a8902c886ffa4e3f350","9661991","1584086804","2020-03-13 08:06:44","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xae905a5486cd2211c6f87b92c93ef5b0dcaa127b","","0","16","3785.44","0.00168","0.3974712","135.44","","",""
"0x6ce9e3872765e53a2f239e553af8b40964a941ad12beae52e4a578f246e7a2bb","9661997","1584086875","2020-03-13 08:07:55","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa04248bbbdae26fadc85e55ef79ec17ace948370","","0","4983.99664","1179163.7650576","0.00168","0.3974712","135.44","","",""
"0x0a69ff99a7688c2d745b88e417d92dd42c8afb9ad82bd4b33cb6524852e34db8","9667195","1584157167","2020-03-14 03:39:27","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xac94a69b0996c8edcf19cb7548a644836cb77509","","0","99.99979","23658.9503161","0.00021","0.0496839","122.58","","",""
"0xca1a4c176583558b3317fa0fa0947219494d1f4ed28642fa61fa34b7c72cef57","9667230","1584157639","2020-03-14 03:47:19","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","4834.99979","1143912.6003161","0.00021","0.0496839","122.58","","",""
"0x3c738ef5a70206b9f920cda49249eddba1ad7e9abfeb04edab21804b53c5930b","9681393","1584345905","2020-03-16 08:05:05","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x36e4afebcbc6a0546b4ba9055bd3b94c44334d62","","0","0.04953","11.7183027","0.00105","0.2484195","111.32","","",""
"0xb8fcd831168135a7054dddc2db35ffd64d8d0db122b6d85a58b79261fa6ca062","9681504","1584347472","2020-03-16 08:31:12","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xabc8b58b477e6412d8aee967f583a46f1894e31c","","0","4.912255","1162.19041045","0.00105","0.2484195","111.32","","",""
"0xf0c4c4642bb7f57e3d61e81c76068ce49e0c35808f80fe3e6e15b36b5441499c","9726283","1584947466","2020-03-23 07:11:06","0x829bd824b016326a401d083b33d092293333a830","0x61c808d82a3ac53231750dadc13c777b59310bd9","","1950","0","461350.5","0.0000504","0.011924136","136.74","","",""
"0x97356066cf90a4ee81bc5312114260527cfbf9970db3513b69c3d843721b1287","9726773","1584953882","2020-03-23 08:58:02","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0a13f144babf605e2c3c88ef123bf6e5edb638bf","","0","10","2365.9","0.00034305","0.0811621995","136.74","","",""
"0x72753de188008f41aa32a07a469d120d6452c68bf237793c50a1b99ed0448661","9726853","1584954878","2020-03-23 09:14:38","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa04248bbbdae26fadc85e55ef79ec17ace948370","","0","10.03421196","2373.9942076164","0.00021","0.0496839","136.74","","",""
"0xe6088ab61adf08503948a81ab23eb96a24eff5330d7fc7b8897294e4975a736e","9727144","1584958741","2020-03-23 10:19:01","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","0x61c808d82a3ac53231750dadc13c777b59310bd9","","365","0","86355.35","0.000735","0.17389365","136.74","","",""
"0x08eb921679968d752c2f6d2ef9c297efcbfd77dc1028cccde2d6af3c303e0b0f","9728154","1584972374","2020-03-23 14:06:14","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0x61c808d82a3ac53231750dadc13c777b59310bd9","","2500","0","591475","0.000714","0.16892526","136.74","","",""
"0x95e3806b8881710c13a54a447783b7bb34d6e03c1a274b305d715f998dba7253","9768476","1585510531","2020-03-29 19:35:31","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.00041209","0.0974963731","124.55","","",""
"0x6db07c30c528dbe2bde5bf0487fbc6d379764b20390832546c665c7a09281ca0","9768545","1585511421","2020-03-29 19:50:21","0x876eabf441b2ee5b5b0554fd502a8e0600950cfa","0x61c808d82a3ac53231750dadc13c777b59310bd9","","200.00041209","0","47318.0974963731","0.000315","0.07452585","124.55","","",""
"0xc482794bb3fe3e254fec17abcabdec9d0fce28c2fbb9b1184c8d0340c33e6aeb","9829434","1586321373","2020-04-08 04:49:33","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","3849.99979","910871.4503161","0.00021","0.0496839","173.41","","",""
"0x036c0296c7b8e728cc50e9141ba44d68bbdce5e0cc5bf74b9dc58f255b3dc057","9830441","1586334537","2020-04-08 08:28:57","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","1229.99979","291005.6503161","0.00021","0.0496839","173.41","","",""
"0x63c14a62f242e0cd0a7d5cb69d5cbb32bdf885bbd620661393d79ade95cfbad5","10036401","1589086199","2020-05-10 04:49:59","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0x61c808d82a3ac53231750dadc13c777b59310bd9","","10001.17","0","2366176.8103","0.000861","0.20370399","187.84","","",""
"0x019b26e4a58f2535b22adb647f9683e4314ba2af44a264dbfe267c5ae712daa6","10036915","1589093093","2020-05-10 06:44:53","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.00082394","0.1949359646","187.84","","",""
"0x62b69c3239dd4a5ffae5c1c3b8d071e4e23316f8c9137a03704a19cd4bc18d6c","10036918","1589093118","2020-05-10 06:45:18","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x514910771af9ca656af840dff83e8264ecf986ca","","0","0","0","0.00073178","0.1731318302","187.84","","",""
"0xbacf1f6b359ec77874375741e5fdc53a585723006735736a06a778ebe6ebc824","10036930","1589093317","2020-05-10 06:48:37","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","1.16802428","276.3428644052","0.00042","0.0993678","187.84","","",""
"0xcd20404b8b7e5303d705370dbd4229d60726696641490f78feb6a366b693c303","10052571","1589302743","2020-05-12 16:59:03","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000","0","1182950","0.000672","0.15898848","189.90","","",""
"0xda260d0371dbb048339acad917f33f89f08e1e7f64ecb2b1c1700b7855c02a12","10060369","1589406863","2020-05-13 21:54:23","0x564286362092d8e7936f0549571a803b203aaced","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000","0","1182950","0.001512","0.35772408","199.85","","",""
"0x6ce97417f777abc6b9eb1c35f07525b5df20d9cde2e69aa5c76bbc7fe0653576","10060386","1589407139","2020-05-13 21:58:59","0x564286362092d8e7936f0549571a803b203aaced","0x61c808d82a3ac53231750dadc13c777b59310bd9","","5000","0","1182950","0.00147","0.3477873","199.85","","",""
"0xf4b428107f8d5719fa683c4256117403aaa913f0737919610405a11dce72fd41","10060568","1589409397","2020-05-13 22:36:37","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0x61c808d82a3ac53231750dadc13c777b59310bd9","","10000","0","2365900","0.001701","0.40243959","199.85","","",""
"0x70c06a04457155c00265a50c2d77e4fdf2bbe42618279bb9c12dd784298cd8a3","10100686","1589949169","2020-05-20 04:32:49","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.00104836","0.2480314924","209.85","","",""
"0x0bd4cfab1261b28bf72cb2370ffed32b99a44489110a76e9ac56987fa9bb3971","10100718","1589949508","2020-05-20 04:38:28","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","24.99811164","5914.3032329076","0.00084","0.1987356","209.85","","",""
"0x8bc42ce0009bd93245b1a7942a73541f7a232d5a2f12efdf055e162479896297","10100807","1589950690","2020-05-20 04:58:10","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","9999.99916","2365899.8012644","0.00084","0.1987356","209.85","","",""
"0xf3ebc1317a9f73056570d153f5d394ddf05aebe35a9c92b398345f4082a36ab1","10112850","1590112128","2020-05-22 01:48:48","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","0x61c808d82a3ac53231750dadc13c777b59310bd9","","10000","0","2365900","0.000903","0.21364077","207.28","","",""
"0xbe6ddd165990e094bc173fdf6b9a8b1732a09a84b948a702ad2c9e5a2a7ec446","10174246","1590937280","2020-05-31 15:01:20","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x50aa627da35e568da17b5a888e0604ef40f6bc2f","","0","9999.99916","2365899.8012644","0.00084","0.1987356","231.73","","",""
"0x33e7b8e4b0d968f916429c39416dc61e1838dd4c0868929ca2aff1de196d63fb","10192431","1591181779","2020-06-03 10:56:19","0xd551234ae421e3bcba99a0da6d736074f22192ff","0x61c808d82a3ac53231750dadc13c777b59310bd9","","10000","0","2365900","0.00105","0.2484195","244.56","","",""
